Transaction ID,Customer Name,Customer Email,Region,Product Category,Product,Quantity,Unit Price,Total Sales,Transaction Date,Payment Method,,,,,,,
0ef64f40-08fa-4c64-a66d-a2abee57d9cf,Maria Thompson,annette24@gmail.com,East,Clothing,Must,16,365.28,5844.48,27/05/2024,PayPal,,,,,,,
ef906fcb-abf9-4747-8613-297e78033ae8,Mark Dalton,jcarlson@ferguson-hernandez.com,East,Furniture,Dream,3,57.95,173.85,12/05/2024,Debit Card,,,,,,,
107402ce-602d-4c93-9476-dfe9d10640e2,Mark Lozano,bgonzalez@hebert.com,East,Electronics,School,14,43.55,609.7,19/02/2024,Debit Card,,,,,,,
c797e560-a75d-4e18-b4d1-31ed2c8e9bfc,Mark Scott,steven59@gutierrez-willis.com,East,Books,Mother,13,401.62,5221.06,29/05/2024,Credit Card,,,,,,,
5772d322-eb86-41ab-8c51-61cda4f219b4,Matthew Hernandez,romeromichelle@smith.com,East,Electronics,Way,7,483.68,3385.76,24/08/2024,Bank Transfer,,,,,,,
35722e30-1923-4866-a074-d895e1b04672,Matthew Mcdonald,jwade@turner.org,East,Food,Smile,11,178.13,1959.43,30/03/2024,PayPal,,,,,,,
c192f54f-1603-4efb-8c73-f1ce2fd766ae,Matthew Solis,craigcastaneda@gmail.com,East,Books,Mention,16,138.04,2208.64,22/07/2024,Bank Transfer,,,,,,,
dd1feb6f-0801-48c3-8a8e-4624ddbc2441,Maureen Watson,jacqueline88@gmail.com,East,Clothing,Many,19,323.16,6140.04,18/07/2024,Credit Card,,,,,,,
fdb36cf3-509e-4175-8192-266e85edfaf7,Meghan Rose,sharper@gmail.com,East,Books,All,16,74.62,1193.92,06/05/2024,Credit Card,,,,,,,
140f2baa-d191-4071-aef5-3a3c9ef44b2b,Melanie Foster,rossjustin@hotmail.com,East,Electronics,Center,1,49.2,49.2,20/07/2024,Credit Card,,,,,,,
7cd1dd9f-c5f4-421f-a233-0f6f4ba29ffe,Melissa Mathews,milesdonald@jones.org,East,Books,None,14,448.4,6277.6,22/08/2024,Bank Transfer,,,,,,,
94d8208a-204e-4160-8726-c504ad5e92cf,Michael Benitez,bobbystone@daniels.com,East,Food,Feel,12,129.93,1559.16,20/02/2024,PayPal,,,,,,,
5a693bdc-6577-4228-bb8f-ff92907beba6,Michael Davies,kparrish@hart-spencer.com,East,Books,Soldier,12,204.62,2455.44,09/05/2024,Debit Card,,,,,,,
f387e550-a944-44d2-8ee9-aaaf79ab908d,Michael Evans,daniel14@hotmail.com,East,Electronics,Director,11,207.71,2284.81,04/07/2024,Debit Card,,,,,,,
8f3cc6a4-b78b-4648-8933-9d797339d098,Michael Mooney,norman05@yahoo.com,East,Books,Hotel,19,68.04,1292.76,18/04/2024,Debit Card,,,,,,,
fef3b0b4-4ca7-48c5-9b56-89401288688d,Michael Reid,clarktravis@williams-gardner.com,East,Food,Find,20,231.79,4635.8,26/05/2024,Debit Card,,,,,,,
4eb0d7b7-014e-40ac-8d16-07e7c3d74b5a,Michael Thomas,buckleychristine@hotmail.com,East,Food,Travel,5,68.55,342.75,26/08/2024,Debit Card,,,,,,,
1c8bbec0-1075-4210-bc8c-b969c3332f50,Michael Williams,shelleycooper@hotmail.com,East,Clothing,New,17,39.12,665.04,19/08/2024,Credit Card,,,,,,,
7b665e8e-eddb-442f-9270-1a2c9dcfa4ae,Michele Burns,youngdouglas@hotmail.com,East,Books,Owner,12,459.51,5514.12,15/02/2024,Debit Card,,,,,,,
276815aa-3b93-4155-b1dd-2e5b7b4c7206,Miguel Foster,hintonchristopher@wade.org,East,Furniture,None,4,400.95,1603.8,23/08/2024,PayPal,,,,,,,
d5a5e7f7-decb-476d-a03d-d192b89ded59,Molly Daniel,nking@gmail.com,East,Books,Democrat,9,426.68,3840.12,04/07/2024,PayPal,,,,,,,
2df5fe41-1ee7-4829-9281-9642bfcf8668,Molly Patrick,jwatts@henderson.com,East,Books,American,16,443.32,7093.12,23/06/2024,Debit Card,,,,,,,
7ff807f1-2ac0-4966-840f-fbc420977ebe,Morgan Clarke,charlesnewton@cole.com,East,Furniture,I,14,168.65,2361.1,05/07/2024,Bank Transfer,,,,,,,
fd6e06c5-af87-4d71-8095-4edf774abad1,Morgan Duncan,timothy96@jones-walls.com,East,Books,Card,19,82.96,1576.24,24/02/2024,Bank Transfer,,,,,,,
4ed3d06a-7041-4add-93f0-75f68e764c24,Mrs. Kelly Park PhD,hoffmanerica@hotmail.com,East,Furniture,What,18,441.42,7945.56,29/06/2024,PayPal,,,,,,,
c64ef1f9-4bc1-4121-b3f7-659118534e7b,Nancy Ayers,daniellebates@yahoo.com,East,Food,Name,8,365.77,2926.16,25/01/2024,Credit Card,,,,,,,
d4432199-425a-4532-829e-02ab69734254,Natalie Mason,melinda77@gmail.com,East,Electronics,Type,6,220.07,1320.42,07/02/2024,PayPal,,,,,,,
5eb03040-b449-4a5a-b155-48605d8602c6,Natalie Maynard,david74@brown.biz,East,Furniture,Put,15,293.87,4408.05,27/05/2024,Debit Card,,,,,,,
584087e3-f6d3-4920-b39d-27dee1649f5d,Nathaniel Harmon,kelsey54@gmail.com,East,Clothing,Travel,15,94.01,1410.15,18/07/2024,Debit Card,,,,,,,
d28a0d8c-4fe4-4330-88b3-394c9252d9a5,Nicholas Martinez,virginia87@davis.com,East,Books,In,5,422.43,2112.15,15/02/2024,PayPal,,,,,,,
8e1064db-e9eb-41d3-b999-1192d06ae464,Nicole Davidson MD,holmesgregory@hernandez.com,East,Electronics,Security,20,444.55,8891,07/03/2024,Debit Card,,,,,,,
8e31ae12-065d-4023-88c6-05ca88307d41,Nicole Johnston,lisa93@gmail.com,East,Furniture,Plant,2,162.84,325.68,17/05/2024,PayPal,,,,,,,
25a6d09b-c041-4e9b-b17b-9f4e1baa7245,Pamela Edwards,sscott@turner-arnold.org,East,Clothing,Focus,9,326.34,2937.06,18/01/2024,Bank Transfer,,,,,,,
d8610af0-881c-427a-b7f0-ef52a0827451,Patricia Dean,jcastro@gmail.com,East,Electronics,Itself,2,332.21,664.42,02/03/2024,Debit Card,,,,,,,
158b8521-c5d5-4bcc-b23e-5f331cabda22,Patricia Summers,kathryn99@hotmail.com,East,Electronics,As,9,128.5,1156.5,01/01/2024,PayPal,,,,,,,
544e4ab2-0689-4177-9308-c087cfa20004,Paul Williams,kbenitez@yahoo.com,East,Electronics,Give,9,461.03,4149.27,03/05/2024,Debit Card,,,,,,,
a11b5e2d-ee04-4d22-a58f-5f46d1e789a9,Peter Wilson,agreen@moody.com,East,Food,,15,88.46,1326.9,24/08/2024,Bank Transfer,,,,,,,
b16746ce-33cf-4e51-b902-2b0f78e28cc6,Rachel Oconnell,pbullock@cox.com,East,Electronics,Bring,13,332.55,4323.15,20/06/2024,Credit Card,,,,,,,
09020df5-de1c-4c22-9887-1b260814d164,Rachel Schmidt,andrew97@cruz.org,East,Food,Article,17,246.35,4187.95,17/02/2024,PayPal,,,,,,,
6605077f-5264-4c7a-b558-8e20bfe156e6,Rachel White,ugarcia@yahoo.com,East,Food,Resource,19,336.17,6387.23,13/07/2024,Credit Card,,,,,,,
9429b680-f329-4fc8-83db-2b813683fc7b,Rebecca Gentry,carl99@hotmail.com,East,Electronics,Quality,1,321.36,321.36,04/04/2024,Bank Transfer,,,,,,,
384f5d33-1cd4-464e-a4d6-c2f963a37c62,Rebecca Taylor,alexis87@molina-reyes.info,East,Furniture,Tree,3,32.67,98.01,18/03/2024,PayPal,,,,,,,
0d791b52-f897-40f9-a743-2765852f827f,Richard Griffin,julia56@yahoo.com,East,Food,About,15,85.94,1289.1,13/07/2024,Bank Transfer,,,,,,,
d9e18e37-8e9e-4c81-a1d7-d3874b4a9b35,Richard Taylor,david56@gmail.com,East,Food,Believe,6,317.36,1904.16,15/02/2024,Bank Transfer,,,,,,,
d3c46506-0efd-4ae7-a642-3dcec0338cf1,Robert Durham DDS,limckenzie@yahoo.com,East,Electronics,Shoulder,6,373.94,2243.64,14/01/2024,Bank Transfer,,,,,,,
2c9fd721-5c70-4c37-a8d9-ee3acd6a4c01,Robert Joseph,gibbsphilip@gmail.com,East,Clothing,Human,15,409.06,6135.9,01/06/2024,PayPal,,,,,,,
99f22f68-607b-49be-87b4-c16799bf9231,Robert Manning,morganbrittany@curtis.biz,East,Clothing,Player,16,63.76,1020.16,23/03/2024,Credit Card,,,,,,,
559dab08-4dbd-4136-8194-0eff79051234,Ryan Hamilton,joseph37@gmail.com,East,Electronics,Crime,6,255.77,1534.62,22/08/2024,Credit Card,,,,,,,
e4f92591-b986-4b57-a4ef-20eadca8ccf9,Samantha Michael,kroberts@hotmail.com,East,Food,Town,5,267.07,1335.35,06/01/2024,PayPal,,,,,,,
a14c474d-b577-4584-8519-0202d81bf3bf,Samantha Myers,sanchezmichael@yahoo.com,East,Books,Recognize,5,416.17,2080.85,25/07/2024,Credit Card,,,,,,,
0e193cfb-2315-4d1f-8677-d709bbdb3ffc,Samuel Love,huntbenjamin@hotmail.com,East,Clothing,Policy,16,149.45,2391.2,11/01/2024,Credit Card,,,,,,,
74558763-458e-45a0-9e0f-e0109a3cc9a7,Samuel White,gonzalezkimberly@gmail.com,East,Food,Civil,17,88.1,1497.7,06/04/2024,Credit Card,,,,,,,
f7a4926c-e158-4eea-897b-e73993848c05,Sarah Archer,melvinramsey@bradley.com,East,Electronics,Task,10,61.44,614.4,07/06/2024,Credit Card,,,,,,,
73018a58-3abe-42b7-b54b-3cdbe1054a41,Sarah Mcdonald,ganderson@hotmail.com,East,Books,Bed,5,391.8,1959,22/07/2024,PayPal,,,,,,,
7afeb6a9-201c-4547-94da-686621c6da1b,Sarah Noble,josephwiley@fisher.com,East,Electronics,May,18,297.89,5362.02,02/06/2024,Bank Transfer,,,,,,,
feefed38-ce99-4d19-9f2c-b74936a9d9c0,Savannah Barry,erica57@hotmail.com,East,Food,Could,17,318.98,5422.66,27/01/2024,Bank Transfer,,,,,,,
b7df1d2f-5512-45ed-95fc-b901c2dc53f5,Scott Jones,vandersen@jackson.info,East,Books,Answer,18,459.8,8276.4,30/06/2024,Credit Card,,,,,,,
083681ac-7426-4803-b1ff-5fe927380b79,Sean Brown,walkermelissa@campbell-chavez.biz,East,Electronics,Candidate,11,70.33,773.63,24/07/2024,Credit Card,,,,,,,
bef8a7a6-48ef-4a42-a51a-2cbd3730b8eb,Shannon Chung,beckerbrenda@harris-scott.net,East,Food,Apply,11,92.9,1021.9,20/08/2024,Debit Card,,,,,,,
47cf1e18-a890-4dff-a27a-2a08288419fd,Sharon Kane,johnsonedwin@hotmail.com,East,Books,Teach,5,186.46,932.3,26/01/2024,Debit Card,,,,,,,
690763d1-420c-4cab-8ab0-7ed732b4dad0,Sheila Nixon,meadowsderek@rodriguez.biz,East,Food,Story,20,88.15,1763,10/04/2024,Bank Transfer,,,,,,,
8e6f23d1-9174-41d0-90f0-559b11019ad9,Shelby Garza,smartinez@cole-scott.com,East,Furniture,Effect,8,244.92,1959.36,16/01/2024,PayPal,,,,,,,
b0c8d782-a6cb-4021-8f2d-b77501b84eb1,Stephanie Snow,benjaminwallace@harper-thornton.com,East,Clothing,,11,90.58,996.38,04/05/2024,Credit Card,,,,,,,
7accdd3c-18f8-4775-8462-0d9c034107df,Stephanie Ware,thomashubbard@rice.net,East,Books,Begin,9,343.81,3094.29,18/05/2024,Debit Card,,,,,,,
185211c8-91dc-4022-a3af-ed922f0cb002,Steven Bartlett,darmstrong@gmail.com,East,Clothing,Idea,4,20.39,81.56,29/05/2024,PayPal,,,,,,,
f11d90c5-3a37-471d-a09d-66c0ebfe79ac,Susan Anderson,sandersjeffrey@krueger-young.com,East,Books,Partner,6,206.22,1237.32,21/07/2024,PayPal,,,,,,,
bf10a2db-b6cb-4de5-9a3b-b61958fd488a,Susan Cook,itodd@fernandez.biz,East,Furniture,Lawyer,11,442.9,4871.9,22/03/2024,Debit Card,,,,,,,
a294bcef-25c7-40c0-9bab-d7c2d55999c9,Susan Peterson,clarkjessica@cohen-david.net,East,Electronics,Focus,3,195.93,587.79,18/03/2024,Bank Transfer,,,,,,,
a5ca4d15-b114-438f-975a-2d15c3d63e96,Susan Smith,gallegosjennifer@santos-wilson.com,East,Food,Significant,18,152.9,2752.2,12/07/2024,Credit Card,,,,,,,
45750459-88cf-4106-8f06-98c1aebe2a0b,Tammy Allen,harrischristopher@gmail.com,East,Electronics,Seat,1,249.97,249.97,05/06/2024,PayPal,,,,,,,
bf96e5c2-b970-4888-ac82-5ca316888c87,Tammy Daniels,donnadominguez@yahoo.com,East,Clothing,,1,41.49,41.49,26/01/2024,Credit Card,,,,,,,
f9d3f21e-e1bc-4cb0-ba08-6a927617c695,Tammy Murray,jessica19@fowler.com,East,Clothing,Pass,10,72.9,729,21/07/2024,Bank Transfer,,,,,,,
b1d9ec78-44df-4049-94bc-0b1f37c46164,Tara Coleman,karen39@butler.com,East,Books,Real,10,437.37,4373.7,06/02/2024,Debit Card,,,,,,,
d47ef56f-370e-456b-bf58-8a5440270b85,Teresa Armstrong,brentclark@lopez.com,East,Electronics,Make,1,453.78,453.78,18/05/2024,Debit Card,,,,,,,
0f1a321d-11a2-45ed-9a91-85f433d90e73,Thomas Carter,michelle10@yahoo.com,East,Clothing,Peace,1,132.05,132.05,01/04/2024,Bank Transfer,,,,,,,
d01b955d-b352-4d86-9209-8e8f1e1a4332,Thomas Wilson,sarahbailey@mitchell-wolf.com,East,Clothing,So,3,298.3,894.9,18/06/2024,Debit Card,,,,,,,
df6c1d77-8e55-43e3-9e23-c487fab0bc6f,Timothy Chen,cassandra42@jackson.biz,East,Furniture,Do,19,357.38,6790.22,11/08/2024,Debit Card,,,,,,,
015b6766-387a-45dd-9ce1-320597fd2e2b,Timothy Gutierrez,tjohnson@gmail.com,East,Electronics,,11,470.13,5171.43,16/03/2024,Bank Transfer,,,,,,,
9497c6c9-f375-4c60-bd9b-6bdc630f06c5,Timothy Herrera,nancykelly@gmail.com,East,Food,Home,11,456.2,5018.2,21/08/2024,Bank Transfer,,,,,,,
10829418-9e55-4ad1-9e7d-37d5f480e798,Tina Anderson,hannah34@yahoo.com,East,Clothing,Figure,18,140.4,2527.2,20/05/2024,PayPal,,,,,,,
3b194c7f-282d-473c-83c9-e21c84f77ef3,Todd Avila,oford@yahoo.com,East,Furniture,Action,6,133.42,800.52,14/05/2024,PayPal,,,,,,,
e061ad69-c1f1-43d6-960e-14cffa30a38f,Tracey Myers,,East,Books,Somebody,16,220.32,3525.12,14/06/2024,Credit Card,,,,,,,
d922570e-1d15-4c01-a5a7-765c1e50e954,Travis Brown,rogersamanda@duran-brooks.net,East,Clothing,Ball,10,256.87,2568.7,06/03/2024,Credit Card,,,,,,,
92ed5fbc-ebe7-44cb-965e-fd7d6d4d53f7,Trevor Orozco,heatherparks@harris.info,East,Books,Fast,13,81.03,1053.39,30/04/2024,Credit Card,,,,,,,
87a85c0e-48c7-425f-9b6a-87817ccfd138,Troy Obrien,randymartin@gmail.com,East,Electronics,Science,7,330.3,2312.1,25/02/2024,Credit Card,,,,,,,
261e9d66-c3a5-48e5-9d6d-aea4a8fe0fde,Tyler Ruiz,hpitts@hotmail.com,East,Furniture,Best,3,48.92,146.76,01/06/2024,Debit Card,,,,,,,
ab5a6a8d-17c6-4a13-bfb8-181ce7dc88cd,Tyrone Williams,riverajennifer@gmail.com,East,Clothing,Ball,9,393.52,3541.68,08/07/2024,Bank Transfer,,,,,,,
dbfc794f-a4ad-4b65-934c-6df5f0be897e,Vanessa Kelly,,East,Books,Event,7,465.46,3258.22,15/02/2024,PayPal,,,,,,,
b1da29d7-989a-4846-8b3f-124010bc815d,Victoria Monroe,swatson@watkins.com,East,Food,Relate,19,484.53,9206.07,13/01/2024,Debit Card,,,,,,,
d5d387ba-52e7-4041-8fef-813480eba0db,Wanda Hamilton,istone@yahoo.com,East,Furniture,System,16,332.87,5325.92,03/05/2024,PayPal,,,,,,,
cf9d111b-f797-4b4f-b97f-552cf31effc9,Wanda Smith,hawkinsedward@floyd.net,East,Books,Material,10,394.56,3945.6,28/06/2024,PayPal,,,,,,,
ae929f40-2448-4487-b114-c42e9b73ea19,Wesley Clark DVM,brucehardin@hotmail.com,East,Electronics,Community,1,19.53,19.53,22/08/2024,Debit Card,,,,,,,
798943aa-be82-4296-8d51-2af05b80a83f,Xavier Carrillo,smithjulie@gonzalez-west.com,East,Electronics,Grow,14,111.28,1557.92,05/05/2024,Bank Transfer,,,,,,,
078e7639-36dc-47eb-93c0-3f14d2fd6ced,Zachary Simmons,qscott@yahoo.com,East,Electronics,Vote,10,79.29,792.9,12/05/2024,Bank Transfer,,,,,,,
5ce0db45-193d-4324-9316-236a314d5c0e,Aaron Jenkins,susan66@hill-phillips.com,North,Furniture,Later,9,187.85,1690.65,29/04/2024,PayPal,,,,,,,
a7aca816-5614-46dc-a918-e344477f2e47,Aaron Torres,tthomas@butler.com,North,Electronics,Staff,12,295.37,3544.44,03/04/2024,Credit Card,,,,,,,
98702051-5659-4c21-8c8b-91163a68a2e7,Adrienne Walter,fmcgrath@anthony-davis.com,North,Electronics,Half,8,64.54,516.32,01/05/2024,Bank Transfer,,,,,,,
b85739d4-630a-41c4-b54a-ae62c730819f,Alan Page,pmurphy@hotmail.com,North,Furniture,,7,472.43,3307.01,19/04/2024,PayPal,,,,,,,
a5d927ff-58cc-41e3-94f2-0a2dab3102e9,Alison Murphy,tyler84@bell-stewart.com,North,Food,Commercial,19,348.31,6617.89,01/02/2024,PayPal,,,,,,,
f7e3f20f-0948-4ade-b51d-69858b2a686a,Allen Jordan,cwilliams@moore.net,North,Books,Throughout,14,151.08,2115.12,02/06/2024,PayPal,,,,,,,
afd85ac7-169c-4684-811b-4fcdf0aee6b8,Allison Moreno,tiffany79@yahoo.com,North,Books,Front,4,193.93,775.72,11/03/2024,Credit Card,,,,,,,
ad18c61f-1fa1-47f6-a8c0-85c7a2f6f8d4,Amanda Dominguez,spencerjoyce@brown.com,North,Furniture,Because,1,357.27,357.27,26/07/2024,Debit Card,,,,,,,
1500ecef-7d33-4a65-8976-8227d136911f,Amanda Garcia,patriciastevens@cummings.com,North,Food,Reality,1,83.02,83.02,01/07/2024,PayPal,,,,,,,
c03784dc-ab16-4502-b27b-c50e20b3e91a,Amanda Hoover,barbarathomas@castillo.info,North,Clothing,Take,18,122.81,2210.58,10/01/2024,Bank Transfer,,,,,,,
0277a54a-ae6b-473d-8529-197956ef8f45,Amy Bell,vickieclark@yahoo.com,North,Food,Watch,2,253.02,506.04,18/04/2024,Debit Card,,,,,,,
1dae53b6-a495-4fcf-8c99-611b930e41fd,Amy Melendez,henry83@hotmail.com,North,Electronics,Eye,4,370.58,1482.32,21/06/2024,Debit Card,,,,,,,
71832b1b-11be-4103-a4a3-4ce65db3096a,Andrea Cunningham,millerpatricia@myers-clarke.biz,North,Food,Foreign,6,126.66,759.96,19/04/2024,Bank Transfer,,,,,,,
42e84d60-2502-41ef-94e4-1a6241f2d0fe,Angela Hernandez,shaunwarren@hotmail.com,North,Electronics,Gun,13,487.24,6334.12,13/07/2024,PayPal,,,,,,,
1e36c837-b2cb-4818-8537-4c956a617586,Angela Hill,johnsongina@young.com,North,Books,Enjoy,19,182.83,3473.77,28/02/2024,Bank Transfer,,,,,,,
4efcc832-fb9e-4ce2-86fc-9b19fc34cc46,Angela Young,emily57@reilly-barajas.net,North,Clothing,In,13,180.63,2348.19,14/02/2024,PayPal,,,,,,,
027ad014-f79c-4479-ba6f-897bb63e1e9f,Anna Brown,cassidy37@lawrence.com,North,Electronics,Son,14,351.86,4926.04,16/08/2024,Debit Card,,,,,,,
3df309b1-3f23-4d5c-a421-45883c0bd45d,Anthony Davis,ochapman@gmail.com,North,Electronics,Notice,6,349.12,2094.72,30/05/2024,Bank Transfer,,,,,,,
ecfeed3a-832c-4091-beb7-1a8c56a33c07,Ashley Collins,millerjacob@yahoo.com,North,Food,High,10,190.24,1902.4,06/04/2024,PayPal,,,,,,,
4decf5b1-7ef8-4b86-a7ea-4300e3adb94c,Ashley Garcia,mark95@yahoo.com,North,Clothing,Success,7,399.47,2796.29,06/01/2024,Credit Card,,,,,,,
00ee2ed3-59e4-41bd-b194-d47f5b01c8dd,Ashley Jacobs,loganbrewer@pham-cooper.com,North,Electronics,Table,8,330.91,2647.28,05/03/2024,Bank Transfer,,,,,,,
25a50a9f-7eb2-4eee-beb8-300870b333a5,Austin Ellis,donna17@quinn.biz,North,Furniture,Foot,9,74.22,667.98,14/06/2024,PayPal,,,,,,,
1cad37e1-7840-4a1e-9f6a-8ace25ebb500,Benjamin Oneal,johnsonjesse@sullivan.com,North,Furniture,Use,3,106.75,320.25,15/07/2024,Debit Card,,,,,,,
8f6ede96-9d2d-4f78-87ea-5f2d73c274eb,Beth Young,gonzalezmichael@merritt-griffin.biz,North,Furniture,Art,3,169,507,14/01/2024,PayPal,,,,,,,
8a8900e6-81b2-4ea5-b5ed-31fff2526210,Bobby Hernandez,shawn06@yahoo.com,North,Food,Firm,19,169.12,3213.28,09/02/2024,Credit Card,,,,,,,
76930971-4994-4969-82f8-5463c7a2b16c,Bonnie Rodriguez,timothymorales@hotmail.com,North,Electronics,His,7,371.63,2601.41,09/01/2024,PayPal,,,,,,,
08067ad9-d240-4fb2-b537-6696d3ee6fea,Bonnie Russell,tyler56@cole.com,North,Furniture,A,3,167.01,501.03,30/04/2024,Credit Card,,,,,,,
6afdb403-937a-4b51-9414-85a43ec69615,Bradley Knight,,North,Books,Lose,8,154.32,1234.56,12/07/2024,Credit Card,,,,,,,
e91399e8-9b00-4acb-bc5d-2397c5830985,Bradley Montes,bjohns@hotmail.com,North,Furniture,,19,211.3,4014.7,10/08/2024,Bank Transfer,,,,,,,
e1f56f5a-6110-412f-85d1-e9bcf674c984,Brandon Parker,hubbardbryan@johnson-jones.com,North,Food,Recognize,14,346.43,4850.02,30/04/2024,Bank Transfer,,,,,,,
be0b3893-4cc8-4fef-8189-23b1e15f3626,Brenda Jones,ffranklin@mcintosh-stevens.info,North,Food,Cover,19,60.96,1158.24,24/06/2024,PayPal,,,,,,,
46471087-2267-435e-9046-344ddefb4f70,Brian Martin,suttongregory@yahoo.com,North,Books,Tough,18,175.45,3158.1,29/01/2024,Bank Transfer,,,,,,,
73f0594e-eb01-45fd-afbb-e7975bdae0d7,Brian Pham,michael78@gmail.com,North,Food,Organization,13,432.15,5617.95,28/03/2024,PayPal,,,,,,,
cf620b87-254b-4804-a12c-0586bd835b67,Brittany Dennis,watsonmelanie@hotmail.com,North,Books,Give,14,345.14,4831.96,09/04/2024,Bank Transfer,,,,,,,
5cdc332d-ffd5-415b-a1a8-5a15fdfeeb22,Brittany Schultz,adam07@tate.com,North,Books,Human,14,420.32,5884.48,11/06/2024,Debit Card,,,,,,,
8bebdde7-e022-4103-811c-c45d6d10d82d,Bryan Ewing,james48@martin.com,North,Books,Cost,10,344.6,3446,26/02/2024,Debit Card,,,,,,,
3ac084a7-7c94-46ad-bf19-6dd1b552f7c1,Carla Roberts,tamara83@gmail.com,North,Electronics,See,7,36.91,258.37,22/06/2024,Credit Card,,,,,,,
fa8a4e8a-b41b-4a1b-9a78-f8b1711872db,Charles Robinson,susanserrano@gregory.com,North,Books,Such,18,248.55,4473.9,19/06/2024,Bank Transfer,,,,,,,
b39ef46a-bd09-4968-ba86-c35b7a41bae7,Charles Smith,loganmorgan@baker.com,North,Clothing,,11,447.77,4925.47,17/05/2024,PayPal,,,,,,,
f847f7e9-34af-427c-ab30-627a50485ca2,Chelsea Pierce,normanscott@buchanan.com,North,Clothing,Tonight,12,498.75,5985,06/08/2024,Debit Card,,,,,,,
e3bc719f-f97e-4232-a26c-d35bacfedabb,Cheryl Alvarez,mariastevenson@gmail.com,North,Food,Public,19,359.81,6836.39,27/02/2024,PayPal,,,,,,,
d960c18c-ee73-4ee1-bf85-638ae7fe6409,Chris Myers,reynoldsmelissa@yahoo.com,North,Books,However,12,318.13,3817.56,22/01/2024,PayPal,,,,,,,
79ab1b26-057c-490f-bd35-76cef5c5106d,Christina Johnson,walkergeorge@pope.com,North,Furniture,Everyone,10,104.15,1041.5,14/01/2024,Bank Transfer,,,,,,,
996c217a-4646-4499-a4ed-4957f04f00b5,Christina Patel DDS,kschwartz@young.com,North,Furniture,Worry,8,390.59,3124.72,20/05/2024,Bank Transfer,,,,,,,
48a4e03a-5bc2-44d8-8683-319f29fb52dc,Christine Cowan,eschaefer@gomez-briggs.net,North,Electronics,Put,17,95.62,1625.54,29/02/2024,Credit Card,,,,,,,
9772131c-361e-4be8-af35-1ca27e6106de,Christopher Summers,hardynicholas@mann.com,North,Furniture,Page,2,333.36,666.72,15/02/2024,PayPal,,,,,,,
08af26b0-eb5f-421f-8179-9254126b20e9,Christopher Williamson,qwade@smith-west.org,North,Food,Military,12,27.72,332.64,04/05/2024,Credit Card,,,,,,,
00cfea4d-5bd9-4b28-b142-d5817bf20a54,Christy Jacobs,robin83@brown-myers.net,North,Food,Produce,1,210.64,210.64,10/03/2024,Bank Transfer,,,,,,,
a904ccb0-cf43-42c2-bd33-0e8a747928ff,Cody Castaneda,andrea49@yahoo.com,North,Books,Who,5,297.42,1487.1,08/07/2024,PayPal,,,,,,,
ca510b5c-9cad-414e-b1ff-f223a332abb1,Colton Kim,pateljohn@griffin-perez.info,North,Clothing,,5,296.03,1480.15,02/06/2024,PayPal,,,,,,,
a7fa407d-78e8-420b-a99b-645303c30404,Courtney Miller,zgomez@hotmail.com,North,Books,Car,8,499.8,3998.4,07/07/2024,PayPal,,,,,,,
7e67ebe2-d27d-4b05-8884-49f8b8ae0b8a,Courtney Thompson,steveduncan@gmail.com,North,Electronics,Data,2,197.2,394.4,29/04/2024,PayPal,,,,,,,
f94efdd2-4f75-4530-8600-fb36d2c40e87,Crystal Weaver,yevans@yahoo.com,North,Clothing,Goal,18,181.98,3275.64,08/07/2024,Bank Transfer,,,,,,,
dfe975e0-cced-402f-b45a-7294f7676188,Cynthia Brooks,joeljordan@bailey.com,North,Food,TRUE,15,34.65,519.75,17/01/2024,Credit Card,,,,,,,
d453394a-f25c-40d1-9a9b-b77a82101703,Cynthia Wright,charles96@anderson-young.com,North,Furniture,On,14,71.52,1001.28,07/07/2024,Bank Transfer,,,,,,,
65ef8dbb-e00b-49ab-bc2c-395c69ea319e,Dale Reynolds,valeriebrady@garcia.com,North,Electronics,Performance,16,120.33,1925.28,22/06/2024,Credit Card,,,,,,,
22c79a1e-37cb-413c-bcbb-d0ac6afb73f7,Dan Miller,myersjohn@moore-myers.net,North,Furniture,The,8,267.53,2140.24,22/07/2024,Bank Transfer,,,,,,,
6480d046-c6cc-42fb-b03a-6ecee5ddc628,Daniel Bennett,griffincaitlin@hotmail.com,North,Electronics,Meet,6,83.9,503.4,26/06/2024,Bank Transfer,,,,,,,
de3b0417-5c0e-4888-b889-4941a50e15f8,Darlene Fleming,jessicaadams@hotmail.com,North,Books,Those,17,144.74,2460.58,16/02/2024,PayPal,,,,,,,
7a348bab-fb02-4cde-af94-1c9b69aaeb67,David Harrison,ybell@davenport-mccoy.info,North,Clothing,Structure,2,42.04,84.08,19/01/2024,Credit Card,,,,,,,
84bda85e-8cc6-4c3d-b8f1-9acc68fee50b,David Hines,dustin69@frazier.com,North,Furniture,Inside,19,267.26,5077.94,09/04/2024,Bank Transfer,,,,,,,
5ca59098-1fdf-4caf-8cb5-1976c594caf4,David Mercado,gsnyder@yahoo.com,North,Clothing,First,14,107.81,1509.34,29/04/2024,Debit Card,,,,,,,
3cc76361-37e4-44e8-85e7-5a770ec49cc4,David Nielsen,michaelmiller@hotmail.com,North,Clothing,Hope,12,419.3,5031.6,24/05/2024,PayPal,,,,,,,
